P,Fold Number,RMSE,RSS,MSE,MAE,MAPE,R2,AIC,BIC
2,2,6.019216684380039,44491.63053804136,36.23096949351902,3.6166019829268463,0.015879958461249507,0.996657034636114,-4418.414716144813,-4443.980426688348
2,0,6.019216684380039,44491.63053804136,36.23096949351902,3.6166019829268463,0.015879958461249507,0.996657034636114,-4418.414716144813,-4443.980426688348
2,1,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,2,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,0,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,1,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,2,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,0,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,1,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,2,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,0,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,1,6.019507735603881,44495.93330940582,36.234473378994956,3.574858388431504,0.0157328913397216,0.9966567113390025,-4420.53346988997,-4451.212322542212
2,2,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,0,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,1,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,2,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,0,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,1,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,2,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,0,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,1,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
2,2,6.003138997950752,44254.26837366467,36.03767782871711,3.5502585088952725,0.01563805843151957,0.9966748693048959,-4415.845816928501,-4451.637811689451
3,0,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,1,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,2,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,0,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,1,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,2,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,0,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,1,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,2,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,0,6.027733596378674,44617.62679534416,36.33357230891215,3.5391817203829508,0.015601934315175106,0.9966475676617854,-4427.887385802464,-4468.792522672121
3,1,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,2,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,0,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,1,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,2,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,0,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,1,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,2,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,0,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,1,6.069433577511065,45237.09341283344,36.83802395181878,3.5482820242480333,0.015602982884783201,0.99660102283029,-4446.819541544053,-4492.837820522417
3,2,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,0,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,1,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,2,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,0,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,1,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,2,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,0,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,1,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
3,2,6.0872455361810065,45502.997491403854,37.054558217755584,3.553636741151616,0.01562809273605976,0.996581043609164,-4456.016606036615,-4507.148027123685
4,0,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,1,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,2,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,0,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,1,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,2,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,0,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,1,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,2,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,0,6.095015769904264,45619.23876504868,37.14921723538161,3.5440692235560673,0.01557741723269038,0.9965723095945426,-4461.149636289826,-4517.394199485604
4,1,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,2,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,0,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,1,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,2,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,0,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,1,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,2,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,0,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,1,5.822237538679067,41627.29654695492,33.89844995680372,3.7244721656406345,0.014056855892285797,0.9960220523567938,-4330.69748732541,-4340.923771542824
4,2,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,0,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,1,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,2,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,0,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,1,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,2,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,0,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,1,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
4,2,6.159524547427518,46590.00397464474,37.93974265036214,3.9217726953401932,0.01477675298798663,0.9955478108865692,-4471.006994777452,-4486.346421103573
5,0,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,1,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,2,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,0,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,1,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,2,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,0,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,1,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,2,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,0,6.355465317727983,49601.30158914751,40.39193940484326,4.015771002275969,0.01513712300264767,0.9952600481625332,-4549.917941324561,-4570.370509759389
5,1,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,2,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,0,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,1,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,2,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,0,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,1,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,2,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,0,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,1,6.432047851199124,50803.88217982155,41.37123956011521,4.041590041276761,0.015275106920339688,0.9951451283137018,-4581.335537761086,-4606.901248304622
5,2,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,0,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,1,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,2,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,0,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,1,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,2,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,0,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,1,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
5,2,6.434867235017538,50848.430056067176,41.40751633230229,3.9947838138362295,0.015113883011709964,0.9951408712724327,-4584.41184963887,-4615.090702291112
6,0,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,1,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,2,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,0,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,1,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,2,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,0,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,1,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,2,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,0,6.41588492322481,50548.875439421885,41.16357934806348,3.9654556775601852,0.015016723946106909,0.9951694970223647,-4579.156151124647,-4614.948145885597
6,1,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,2,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,0,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,1,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,2,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,0,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,1,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,2,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,0,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,1,6.418228048822793,50585.80378006224,41.19365128669566,3.9472465529932013,0.014944984020709708,0.9951659681118227,-4582.052935584175,-4622.958072453832
6,2,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,0,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,1,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,2,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,0,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,1,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,2,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,0,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,1,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
6,2,6.4493093302184645,51076.929547643136,41.59359083684295,3.952915872340172,0.014928468179309337,0.9951190356239668,-4595.917797262188,-4641.936076240552
7,0,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,1,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,2,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,0,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,1,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,2,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,0,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,1,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,2,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,0,6.467550648006855,51366.27158020762,41.82921138453387,3.945449663543061,0.014905727351427128,0.9950913857991643,-4604.85457699757,-4655.98599808464
7,1,6.486512990574733,51667.91675402677,42.0748507768948,3.9450576287156585,0.01489840306455216,0.9950625602734201,-4614.0448375844935,-4670.2894007802715
